2024-02-20 21:47:45,050 INFO    StreamThr :7875 [internal.py:wandb_internal():87] W&B internal server running at pid: 7875, started at: 2024-02-20 21:47:45.050278
2024-02-20 21:47:45,052 DEBUG   HandlerThread:7875 [handler.py:handle_request():144] handle_request: status
2024-02-20 21:47:45,053 INFO    WriterThread:7875 [datastore.py:open_for_write():85] open: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240220_214745-ia1zpt7r/run-ia1zpt7r.wandb
2024-02-20 21:47:45,054 DEBUG   SenderThread:7875 [sender.py:send():334] send: header
2024-02-20 21:47:45,057 DEBUG   SenderThread:7875 [sender.py:send():334] send: run
2024-02-20 21:47:45,412 INFO    SenderThread:7875 [dir_watcher.py:__init__():216] watching files in: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240220_214745-ia1zpt7r/files
2024-02-20 21:47:45,412 INFO    SenderThread:7875 [sender.py:_start_run_threads():1065] run started: ia1zpt7r with start time 1708490865.049954
2024-02-20 21:47:45,412 DEBUG   SenderThread:7875 [sender.py:send_request():361] send_request: summary_record
2024-02-20 21:47:45,412 DEBUG   HandlerThread:7875 [handler.py:handle_request():144] handle_request: check_version
2024-02-20 21:47:45,412 INFO    SenderThread:7875 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-20 21:47:45,413 DEBUG   SenderThread:7875 [sender.py:send_request():361] send_request: check_version
2024-02-20 21:47:45,555 DEBUG   HandlerThread:7875 [handler.py:handle_request():144] handle_request: run_start
2024-02-20 21:47:45,584 DEBUG   HandlerThread:7875 [system_info.py:__init__():31] System info init
2024-02-20 21:47:45,584 DEBUG   HandlerThread:7875 [system_info.py:__init__():46] System info init done
2024-02-20 21:47:45,584 INFO    HandlerThread:7875 [system_monitor.py:start():151] Starting system monitor
2024-02-20 21:47:45,584 INFO    SystemMonitor:7875 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-02-20 21:47:45,584 INFO    HandlerThread:7875 [system_monitor.py:probe():172] Collecting system info
2024-02-20 21:47:45,585 INFO    SystemMonitor:7875 [interfaces.py:start():168] Started cpu
2024-02-20 21:47:45,586 INFO    SystemMonitor:7875 [interfaces.py:start():168] Started disk
2024-02-20 21:47:45,586 INFO    SystemMonitor:7875 [interfaces.py:start():168] Started gpu
2024-02-20 21:47:45,586 INFO    SystemMonitor:7875 [interfaces.py:start():168] Started memory
2024-02-20 21:47:45,587 INFO    SystemMonitor:7875 [interfaces.py:start():168] Started network
2024-02-20 21:47:45,598 DEBUG   HandlerThread:7875 [system_info.py:probe():195] Probing system
2024-02-20 21:47:45,616 DEBUG   HandlerThread:7875 [system_info.py:_probe_git():180] Probing git
2024-02-20 21:47:45,621 DEBUG   HandlerThread:7875 [system_info.py:_probe_git():188] Probing git done
2024-02-20 21:47:45,621 DEBUG   HandlerThread:7875 [system_info.py:probe():241] Probing system done
