2024-02-20 21:39:46,061 INFO    StreamThr :7527 [internal.py:wandb_internal():87] W&B internal server running at pid: 7527, started at: 2024-02-20 21:39:46.061615
2024-02-20 21:39:46,062 DEBUG   HandlerThread:7527 [handler.py:handle_request():144] handle_request: status
2024-02-20 21:39:46,063 INFO    WriterThread:7527 [datastore.py:open_for_write():85] open: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240220_213946-ysynzuu9/run-ysynzuu9.wandb
2024-02-20 21:39:46,065 DEBUG   SenderThread:7527 [sender.py:send():334] send: header
2024-02-20 21:39:46,068 DEBUG   SenderThread:7527 [sender.py:send():334] send: run
2024-02-20 21:39:46,395 INFO    SenderThread:7527 [dir_watcher.py:__init__():216] watching files in: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240220_213946-ysynzuu9/files
2024-02-20 21:39:46,395 INFO    SenderThread:7527 [sender.py:_start_run_threads():1065] run started: ysynzuu9 with start time 1708490386.061276
2024-02-20 21:39:46,396 DEBUG   SenderThread:7527 [sender.py:send_request():361] send_request: summary_record
2024-02-20 21:39:46,396 INFO    SenderThread:7527 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-20 21:39:46,396 DEBUG   HandlerThread:7527 [handler.py:handle_request():144] handle_request: check_version
2024-02-20 21:39:46,396 DEBUG   SenderThread:7527 [sender.py:send_request():361] send_request: check_version
2024-02-20 21:39:46,534 DEBUG   HandlerThread:7527 [handler.py:handle_request():144] handle_request: run_start
2024-02-20 21:39:46,562 DEBUG   HandlerThread:7527 [system_info.py:__init__():31] System info init
2024-02-20 21:39:46,563 DEBUG   HandlerThread:7527 [system_info.py:__init__():46] System info init done
2024-02-20 21:39:46,563 INFO    HandlerThread:7527 [system_monitor.py:start():151] Starting system monitor
2024-02-20 21:39:46,563 INFO    SystemMonitor:7527 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-02-20 21:39:46,564 INFO    HandlerThread:7527 [system_monitor.py:probe():172] Collecting system info
2024-02-20 21:39:46,564 INFO    SystemMonitor:7527 [interfaces.py:start():168] Started cpu
2024-02-20 21:39:46,564 INFO    SystemMonitor:7527 [interfaces.py:start():168] Started disk
2024-02-20 21:39:46,565 INFO    SystemMonitor:7527 [interfaces.py:start():168] Started gpu
2024-02-20 21:39:46,567 INFO    SystemMonitor:7527 [interfaces.py:start():168] Started memory
2024-02-20 21:39:46,567 INFO    SystemMonitor:7527 [interfaces.py:start():168] Started network
2024-02-20 21:39:46,577 DEBUG   HandlerThread:7527 [system_info.py:probe():195] Probing system
2024-02-20 21:39:46,597 DEBUG   HandlerThread:7527 [system_info.py:_probe_git():180] Probing git
2024-02-20 21:39:46,603 DEBUG   HandlerThread:7527 [system_info.py:_probe_git():188] Probing git done
2024-02-20 21:39:46,603 DEBUG   HandlerThread:7527 [system_info.py:probe():241] Probing system done
