2024-02-20 20:55:34,507 INFO    StreamThr :6715 [internal.py:wandb_internal():87] W&B internal server running at pid: 6715, started at: 2024-02-20 20:55:34.506773
2024-02-20 20:55:34,507 DEBUG   HandlerThread:6715 [handler.py:handle_request():144] handle_request: status
2024-02-20 20:55:34,508 INFO    WriterThread:6715 [datastore.py:open_for_write():85] open: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240220_205534-k7elryla/run-k7elryla.wandb
2024-02-20 20:55:34,509 DEBUG   SenderThread:6715 [sender.py:send():334] send: header
2024-02-20 20:55:34,514 DEBUG   SenderThread:6715 [sender.py:send():334] send: run
2024-02-20 20:55:34,816 INFO    SenderThread:6715 [dir_watcher.py:__init__():216] watching files in: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240220_205534-k7elryla/files
2024-02-20 20:55:34,816 INFO    SenderThread:6715 [sender.py:_start_run_threads():1065] run started: k7elryla with start time 1708487734.506405
2024-02-20 20:55:34,816 DEBUG   SenderThread:6715 [sender.py:send_request():361] send_request: summary_record
2024-02-20 20:55:34,816 INFO    SenderThread:6715 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-20 20:55:34,816 DEBUG   HandlerThread:6715 [handler.py:handle_request():144] handle_request: check_version
2024-02-20 20:55:34,817 DEBUG   SenderThread:6715 [sender.py:send_request():361] send_request: check_version
2024-02-20 20:55:34,963 DEBUG   HandlerThread:6715 [handler.py:handle_request():144] handle_request: run_start
2024-02-20 20:55:35,003 DEBUG   HandlerThread:6715 [system_info.py:__init__():31] System info init
2024-02-20 20:55:35,003 DEBUG   HandlerThread:6715 [system_info.py:__init__():46] System info init done
2024-02-20 20:55:35,003 INFO    HandlerThread:6715 [system_monitor.py:start():151] Starting system monitor
2024-02-20 20:55:35,003 INFO    SystemMonitor:6715 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-02-20 20:55:35,004 INFO    HandlerThread:6715 [system_monitor.py:probe():172] Collecting system info
2024-02-20 20:55:35,004 INFO    SystemMonitor:6715 [interfaces.py:start():168] Started cpu
2024-02-20 20:55:35,005 INFO    SystemMonitor:6715 [interfaces.py:start():168] Started disk
2024-02-20 20:55:35,006 INFO    SystemMonitor:6715 [interfaces.py:start():168] Started gpu
2024-02-20 20:55:35,007 INFO    SystemMonitor:6715 [interfaces.py:start():168] Started memory
2024-02-20 20:55:35,009 INFO    SystemMonitor:6715 [interfaces.py:start():168] Started network
2024-02-20 20:55:35,019 DEBUG   HandlerThread:6715 [system_info.py:probe():195] Probing system
2024-02-20 20:55:35,039 DEBUG   HandlerThread:6715 [system_info.py:_probe_git():180] Probing git
2024-02-20 20:55:35,045 DEBUG   HandlerThread:6715 [system_info.py:_probe_git():188] Probing git done
2024-02-20 20:55:35,045 DEBUG   HandlerThread:6715 [system_info.py:probe():241] Probing system done
