2024-02-20 21:26:51,854 INFO    StreamThr :7336 [internal.py:wandb_internal():87] W&B internal server running at pid: 7336, started at: 2024-02-20 21:26:51.854018
2024-02-20 21:26:51,855 DEBUG   HandlerThread:7336 [handler.py:handle_request():144] handle_request: status
2024-02-20 21:26:51,856 INFO    WriterThread:7336 [datastore.py:open_for_write():85] open: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240220_212651-oovlwht5/run-oovlwht5.wandb
2024-02-20 21:26:51,857 DEBUG   SenderThread:7336 [sender.py:send():334] send: header
2024-02-20 21:26:51,860 DEBUG   SenderThread:7336 [sender.py:send():334] send: run
2024-02-20 21:26:52,168 INFO    SenderThread:7336 [dir_watcher.py:__init__():216] watching files in: /home/lwilson/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240220_212651-oovlwht5/files
2024-02-20 21:26:52,168 INFO    SenderThread:7336 [sender.py:_start_run_threads():1065] run started: oovlwht5 with start time 1708489611.853656
2024-02-20 21:26:52,168 DEBUG   SenderThread:7336 [sender.py:send_request():361] send_request: summary_record
2024-02-20 21:26:52,168 INFO    SenderThread:7336 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-20 21:26:52,169 DEBUG   HandlerThread:7336 [handler.py:handle_request():144] handle_request: check_version
2024-02-20 21:26:52,170 DEBUG   SenderThread:7336 [sender.py:send_request():361] send_request: check_version
2024-02-20 21:26:52,306 DEBUG   HandlerThread:7336 [handler.py:handle_request():144] handle_request: run_start
2024-02-20 21:26:52,335 DEBUG   HandlerThread:7336 [system_info.py:__init__():31] System info init
2024-02-20 21:26:52,335 DEBUG   HandlerThread:7336 [system_info.py:__init__():46] System info init done
2024-02-20 21:26:52,335 INFO    HandlerThread:7336 [system_monitor.py:start():151] Starting system monitor
2024-02-20 21:26:52,336 INFO    SystemMonitor:7336 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-02-20 21:26:52,336 INFO    HandlerThread:7336 [system_monitor.py:probe():172] Collecting system info
2024-02-20 21:26:52,336 INFO    SystemMonitor:7336 [interfaces.py:start():168] Started cpu
2024-02-20 21:26:52,337 INFO    SystemMonitor:7336 [interfaces.py:start():168] Started disk
2024-02-20 21:26:52,337 INFO    SystemMonitor:7336 [interfaces.py:start():168] Started gpu
2024-02-20 21:26:52,337 INFO    SystemMonitor:7336 [interfaces.py:start():168] Started memory
